Version,Dsetid,P040001,P040002,P040003,P040101,P041001,P041201,P041201a,P041202,P041203,P041204,P041204a,P041204b,P041204c,P041205,P041206,P041207,P041208,P041208a,P041209,P041210,P041211,P041212,P041213,P041214,P041214a,P041215,P041216,P044001,P044002,P044003,P044004,P044005,P044006,P044007,P044008,P044009,P044010,P044011,P044012,P044013a,P044013b,P044013c,P044014a,P044014b,P044014c,P044015a,P044015b,P044016,P044017,P044018,P044019,P044020,P044021,P044022,P044023,P044024,P044025,P044026,P044027,P044028,P044029,P044029a,P044029b,P044029c,P044101,P044102,P044103,P044104,P044105,P044106,P044107,P044108,P044201,P044401,P044402,P044403,P044404,P044405,P044406,P044407,P044408,P044409,P044410,P044411,P044412,P044413,P044414,P044415,P044416,P044417,P044418,P044419,P044420,P044421,P044422,P044423,P044424,P044425,P044426,P044427,P044428,P044429,P044430,P044431,P044432,P044433,P044434,P044435,P044436,P044437,P044438,P044439,P044440,P044441,P044442,P044443,P044444,P044445,P044446,P044447,P044448,P044449,P044450,P044451,P044452,P044453,P044454,P044455,P044456,P044457,P044458,P044459,P044460,P044461,P044462,P044463,P044464,P044465,P044466,P044467,P044468,P044501,P044502,P044503a,P044503b,P044503c,P044504a,P044504b,P044504c,P044505a,P044505b,P044505c,P044506,P044506a,P044506b,P045001,P045002,P045002a,P045003,P045003a,P045004,P045004a,P045004x,P045005,P045005a,P045005x,P045006,P045006a,P045006x,P045007,P045008,P045009,P045010,P045011,P045012,P045013,P045014,P045015,P045016,P045017,P045018,P045019,P045020,P045021,P045022,P045023,P045024,P045025,P045026,P045027,P045028,P045029,P045030,P045031,P045032,P045033,P045034,P045035,P045036,P045037,P045038,P045039,P045040,P045041,P045042,P045043,P045044,P045045a,P045045b,P045045x,P045046,P045047,P045047a,P045048x,P045049,P045049a,P045050,P045051,P045052,P045053,P045054x,P045054,P045055,P045056,P045057,P045058,P045058a,P045058b,P045058x,P045059,P045059a,P045060,P045061,P045062,P045063,P045064,P045065,P045066,P045067,P045068,P045069,P045070,P045071a,P045071b,P045071x,P045072,P045073,P045074a,P045074b,P045074x,P045075a,P045075b,P045075x,P045076,P045077,P045078,P045079,P045080a,P045080b,P045080x,P045081,P045082,P045083,P045084x,P045084a,P045085a,P045085b,P045085x,P045086,P045087,P045088,P045089,P045089x,P045090,P045091,P045091x,P045092,P045093,P045094,P045095,P045096,P045097,P045097a,P045097b,P045098,P045099,P045100,P045101,P045102,P045103,P045104,P045105,P045106,P045107,P045108,P045109,P045110,P045111,P045112,P045112x,P045113,P045113a,P045114,P045114x,P045115,P045115a,P045116,P045117,P045118,P045118a,P045118x,P045118b,P045119,P045120,P045121,P045122x,P045122,P045123a,P045123b,P045123x,P045124,P045125,P045126,P045127,P045128,P045129,P045130,P045131,P045132,P045133,P045134,P045135,P045136,P045137,P045138,P045139,P045140,P045141,P045142,P045143,P045144,P045145,P045146,P045147,P045148,P045149,P045150,P045151,P045152,P045153,P045154,P045155,P045156,P045157,P045158,P045159,P045160,P045161,P045162,P045163,P045164,P045165,P045166,P045167,P045168,P045169,P045170,P045171,P045172,P045173,P045173a,P045174,P045174a,P045174b,P045175,P045175a,P045175b,P045176,P045177,P045178x,P045179a,P045179b,P045180a,P045180b,P045180c,P045180x,P045181,P045182,P045183,P045184,P045185a,P045185b,P045185c,P045185x,P045186x,P045187,P045188x,P045188,P045189x,P045190x,P045191,P045192,P045193,P045201,P045202,P045203,P045204,P045205,P045206,P045206a,P045207a,P045207b,P045207c,P045207d,P045207e,P045209
2004NES_VERSION:2005MAY02,2004.S,640, 756,1547,0.9274,4,Texas         ,TX,48,49, 7,TX07,4807,4907,3,42,999,99999, ,9999.99,99999,99999,9999,5,999,99999,4807,4807,7,1,1, 1,1,1,5,5,5,5,1,1,1050,1104, ,    ,    , ,    ,    , 45.7,2,1104, 2, 4,20,1,1112,  , ,    ,1,5,5, , ,    ,1050,1,3,9,1,1, 1,1,2, 3, 8, 6, 9, 2,11, 1, 4,10, 5, 7,18,16,24, 8, 2, 3,26,14,12, 5,11,17, 7,13,23, 4,15, 6, 1,10, 9,20,19,25,21,22, 2, 4, 6, 7, 3, 5, 8,12,11, 1, 9,10,13,1,2,2,1,2,1,3,4, , , , ,1,2,1, ,2,2,46,82,0,0,0,0,0,0,1,1,1, 2,80,9,1,1,7,1,3,1,1,1,1,1,1,1,1,1, 90, 40, 80, 55, 50, 20, 70, 92,888, 30, 90, 80, 90, 80,100, 75,100,100, 85, 65, 70, 65,100, 75,100,100,100, 70, 40,100,100,100, 65,100, 60,100,100,100,1, ,1, ,1,  ,1,1,3,5, 1,1,5,4, , ,1,1,1,1, ,6,5, ,5,5,5,5,5,5,5,5,3,1,1,1, ,1,1,1, ,1,1, ,1,1,3,1,1,3,1, ,1,1,1,2,1,1,1, ,1,1,1,3,5,4,5, ,3,1,5,5,1,1,1,1, ,1,3,2, , , ,2,3,2,3,3,4,3,1,1,1,1,1,1,1, , , , ,1,1,1,7,1,5,1,1,1,1, ,1,0,0,5,7,5,4,5,3, , , , , ,1,1,3,3,3,1,5,3,1,5,5,5,2,1,5,5,1,1,5,3,5,1, ,1,5,5,5,5,5,1,5,5,2,4,1,2,1,5,1,1,1,5, , ,1,1,  1,5,5,3,1, , 5,5,1,5,1,50,  ,  ,50,0,5,0, ,30,10,1,1, 72,1,2,1,1,1,3,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,641, 244, 317,0.2332,4,Tennessee     ,TN,47,54, 4,TN04,4704,5404,3, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,4704,4704,7,1,1, 3,1,1,5,5,5,1,2,2,1009,1103,1,1041,1105, ,    ,    , 79.7,2,1105, 3,12,20,1,1112,  , ,    ,1,5,5, , ,    ,1041,2,6,2,0,0, 1,1,2,11, 6, 8,10, 1, 7, 9, 5, 4, 2, 3, 1,25,16,12,17,10,14, 8, 2,26,18, 3,11, 5, 7,24,13,21, 9,23,22, 6,19,15,20, 4,10,13, 9, 1, 8, 7,11, 5, 3, 4,12, 6, 2,1,2,1,1,2,1,4,3, , , , ,1,1,2, ,1,1,12,82,0,0,0,0,0,0,1,1,1, 0,30,0,1,1,7,1,1,5,9,9,5,5,4,5,5,4, 50, 90, 30, 80, 90, 30, 80, 80, 30, 50,777,777, 70, 50, 70,888, 70, 60, 40, 70, 70,777, 60, 50, 50, 30, 60,777, 50, 60,777, 70,777,777, 70, 60, 60, 70,1, ,1, ,1,  ,1,1,1,1,11,1,1,4, , ,1,1,3, ,5,2,5, ,5,5,5,5,5,5,1,5,3,1,3,3, ,3,3,3, ,3,3,3, ,3,8,3,3,3,1, ,1,8,1,2,1,1,5, ,2,1,5,5, ,3,5, ,3,3,8,5,3,2,4,4, ,8,2,2, , , ,3,6,3,6,1,8,2,8, , ,8, , , ,1,8,3,3,1,5,2,7,3,5,1,1,5,1, ,5,8,0,3,8,8,6,4,3, , , , , ,3,9,9,5,3,1,5,5,1,5,8,5,3,3,8,8,5,1,1,5,5,8, ,1,1,1,5,1,1,1,5,1,3,3,1,1,1,5,1,1,2,1,1,1,2,1,  4, , ,1, ,5, 3,1,1,5,1,50,  ,  ,50,0,5,0, ,16,16,1,5, 86,1,3,3,1,3,1,5,22,  ,  ,  ,  ,1
2004NES_VERSION:2005MAY02,2004.S,642,1317,1047,0.4487,4,Washington    ,WA,53,73, 9,WA09,5309,7309,4,25,999,99999, ,9999.99,99999,99999,9999,5,999,99999,5309,5308,7,1,1,22,1,1,5,5,5,5,1,1,1030,1124, ,    ,    , ,    ,    , 34.7,4,1124,22,21,20,1,1201,  , ,    ,1,5,5, , ,    ,1030,2,4,1,0,0, 1,1,1, 6, 5, 3,11, 4, 2, 8, 1, 9,10, 7,22,10, 9,18,16, 2, 5,25,20,23,17,14, 3,11,26,21,24, 4, 1, 7,15,19, 8,12,13, 6, 1, 4, 5,13, 8, 7, 2,10, 6,12, 3, 9,11,2,1,2,2,4,2,3,1, , , , ,2,1,2, ,1,1,12,12,0,0,0,1,0,1,4,1,4, 0,10,0,1,1,0,5, ,1,1,1,1,1,1,1,5,2, 80, 45, 70, 32, 60, 50, 75, 65, 40, 25, 90, 45, 45, 50, 60, 50, 60, 90, 70, 45, 20, 20, 50, 30, 40, 50,100, 70, 15, 70, 80, 70, 70, 60, 15, 50,100, 80,5, ,5,5, ,  ,4, , , ,  , , ,1, , ,2,2,1,5, ,5,1,6,1,5,5,5,5,5,5,5,1,1,3, ,1,1,3,1,1, ,1, ,3,3,2,3,1,3, ,3,3,1,1,2,2,1, ,5,2,1,1,5, ,3,1,5,2,3,1,5,3,4,3,3, ,3,3,3, , , ,7,7,4,7,1,5,4,1,1,1,1,5,1,5, , , , ,1,5,2,3,3,3,3,1,0, , ,0,5,1,3,5,3,7,3,3, , , , , ,1,5,1,3,3,1,5,5,1,1,1,1,3,1,1,1,3,2,5,5,1,5, ,5,5,5,5,5,5,1,5,5,3,3,3,3,1,1,1,2, ,1,5,5,5,1,  1,5,5,3,3, , 6,1,5,5,5,50,  ,  ,50,0,5,0, ,15, 6,1,1, 46,2,3,4,1,3,1,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,643,1425, 367,2.4367,4,Wisconsin     ,WI,55,25, 4,WI04,5504,2504,2, 9,999,99999, ,9999.99,99999,99999,9999,5,999,99999,5504,5505,6,1,1,11,1,1,5,5,5,5,1,1,1024,1206, ,    ,    , ,    ,    , 47.2,2,1206,35, 6,50,1,1221,  , ,    ,1,1,5, , ,    ,1024,1,4,1,0,0,10,6,1, 1, 5, 7,11, 4, 6, 9, 3, 2, 8,10,24,19, 9,11,17,18,26, 6,21,13,23, 3,12, 7,22,10, 8,15,25,20,16, 5, 4,14, 2, 1, 3,11, 8,12, 4, 2, 5, 7, 1,13, 9, 6,10,2,2,2,1, , , , ,4,3,1,2,2,2,1,1, ,1,55,12,0,0,0,1,0,1,4,1,4, 0, 2,1,1,1,2,1,1,1,5,2,1,5,2,5,5,4, 40, 75, 25, 45, 45, 60, 75, 50, 50, 30, 50, 60, 80, 50, 60, 40, 80, 70, 45, 50, 55, 50, 85, 50, 80, 40, 90, 80, 50, 80, 80, 50, 60, 80, 20, 70, 50, 50,1, ,1, ,1,  ,1,1,1,1,11,1,1,1,1,1,5,1,4, ,5,2,1,1,1,1,1,1,5,5,5,1,3,3,3, ,3,3,2,2, ,2,2, ,3,3,3,3,2,3,3, ,3,2,1,3,1,5,1, ,5,5,5,3,5,4,3,5,4,5,1,1,4,4,3, ,3, , , ,3,3,2,3,7,5,5,3,1,2,1,1,1,5, , ,0,1,1,4,3,1,1,1,3,1,5,1,2,0, , ,0,0,0,3,3,3,5,4,3,5,5,1,5,3, , , , , ,1,5,3,3,5,5,5,3,3,1,3,1,3,3,5,5,5, ,1,1,1,5,1,1,1,5,5,4,4,2,2,1,5,1,1,2,1,5,5,5,1, 17,5,1,3,5, , 7,1,1,1,1,10,  ,  ,10,0,5,0, ,27,27,7,5, 27,1,3,3,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,645, 682, 639,0.4176,4,California    ,CA, 6,71,23,CA23, 623,7123,4, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999, 623, 622,1,1,1, 3,1,1,5,5,5,5,1,1,1016,1105, ,    ,    , ,    ,    , 37.2,4,1105, 3, 7,20,1,1112,  , ,    ,1,5,5, , ,    ,1016,2,4,2,0,0, 1,1,2, 8, 5, 7, 3, 4, 2,11,10, 9, 6, 1, 9,20, 7,14,13, 2,25,18, 1,16,11, 8,22, 6,24, 4,10,15,12, 3,17,23,21, 5,19,26, 9, 4, 8,12, 2,11, 1, 6,13,10, 3, 7, 5,1,2,1,1,3,1,4,2, , , , ,2,2,1,1, ,2,12,19,0,0,0,1,0,1,4,1,4, 1,10,0,1,1,7,1,1,5,5,4,1,5,2,5,1,5, 50, 50, 50, 50, 60, 40, 50, 60, 50, 40, 60, 40, 60, 60, 60, 50, 50, 50, 50, 50, 40, 40, 50, 50, 50, 40, 60, 40, 50, 50, 50, 50, 50, 50, 40, 50, 50, 60,1, ,1, ,1,  ,1,1,1,5, 9,1,1,1,1,5,1,2,2,5, ,1,5, ,1,5,5,5,5,5,5,5,3,3,3,1, ,1,1,3, ,3,3,1, ,1,2,1,3,3,3, ,3,3,1,3,2,5, ,5,4,1,5,3,5,4,3,5,4,3,1,5,2,2,2,2, ,1,3,2, , , ,4,7,3,7,3,3,4,1,5,2,5, , ,0,1,3,2,3,1,5,2,7,3,1,1,1,0, , ,0,0,0,5,5,8,4,5,3,1,8,8,8,5, , , , , ,1,5,5,5,5,5,3,2,1,8,3,1,2,1,5,5,1,5, ,1,5,1,5,5,1,5,5,4,5,2,2,5, ,5, , ,5, , ,2,2,  4, , ,1, ,3, 2,1,1,5,1,50,  ,  ,50,0,5,0, ,40,40,1,5, 66,2,4,3,1,3,3,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,646,1255, 497,0.8432,4,Iowa          ,IA,19,31, 3,IA03,1903,3103,2,13,999,99999, ,9999.99,99999,99999,9999,5,999,99999,1903,1904,4,1,1, 2,1,1,5,5,5,1,2,1,1005,1103,1,1005,1104, ,    ,    , 37.4,2,1104, 2, 8,20,1,1112,  , ,    ,1,5,5, , ,    ,1005,1,4,9,0,0, 1,1,2, 5, 7,10,11, 4, 3, 6, 9, 8, 1, 2,12,14, 7, 8, 3,21,24, 9,19,16,18,15,11,17,22,20,10,23, 4,26, 2, 5,13,25, 6, 1, 9,12, 5, 7, 6, 3, 2, 1, 8,10, 4,11,13,2,2,2,1, , , , ,2,3,4,1,2,2,1, ,1,2,12,21,0,0,0,1,0,1,4,1,4, 0,30,0,1,1,3,1,1,1,1,1,5,1,5,5,1,5, 20, 55, 30, 60, 60, 20, 60, 55, 45, 50, 60, 60, 50, 45, 70, 50, 70, 60, 45, 55, 50, 45, 50, 50, 60, 40, 60, 55, 60, 55, 70, 55, 50, 70, 50, 50, 70, 70, ,4,1, ,1,  ,1,1,1,1, 7,1,1,1,1,5,1,2,2,1, ,0,1,6,1,1,5,1,1,5,5,1,1,1,3, ,1,1,3,1, ,3,3, ,1,1,3,1,3,1,3, ,3,3,1,2,1,5,1, ,5,5,5,5, ,3,3,5,4,5,1,5,2,2,3, ,3, , , ,3,3,3,0,7,3,7,3,4,4,1,1,1,1,1,1,1, , , , ,1,1,1,3,3,1,3,1,1,5, ,2,0,1,5,4,1,6,2,3, , , , , ,3,5,1,5,3,3,5,1,1,5,5,5,2,3,1,3,1,2,1,5,5,1,5, ,5,5,5,5,1,1,5,5,4,4,2,1,1,1,1,4, ,5, , ,5,1,  1,1,1,3,3, , 6,5,5,5,1,50,  ,  ,50,0,5,0, , 9, 9,1,1, 44,1,1,1,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,647, 734,1527,0.7778,4,Texas         ,TX,48,49,10,TX10,4810,4910,3, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,4807,4807,2,1,1, 1,1,1,5,5,5,5,1,1,1031,1103, ,    ,    , ,    ,    , 37.3,2,1103, 1, 4,20,1,1112,  , ,    ,1,5,5, , ,    ,1031,2,4,2,0,0, 0,1,2, 6, 1, 5, 2, 7, 8, 4, 3,10,11, 9,10,15,22, 1, 8, 7,16,23, 5,14,24,11, 6,18, 4,13,25, 3,26, 9,20,19,17,12,21, 2,12, 5, 4,11, 9,13, 2, 7, 8, 6, 3, 1,10,1,2,2,1, , , , ,1,4,2,3,2,2,1,1, ,2,45,82,0,0,0,0,1,1,1,4,4, 2, 3,9,1,1,7,1,3,1,1,1,1,1,1,1,5,2, 90, 30, 90, 30, 30, 45, 30, 75, 60, 10, 95,  2, 80, 75, 95, 90, 75, 75, 70, 50, 50, 80,888, 45, 75, 35, 95, 75, 40, 50, 75, 75, 50, 75, 40, 50, 99, 99, ,4,1, ,1,  ,1,1,3,1, 1,1,5,4, , ,1,1,1,1, ,6,1,5,1,1,5,5,5,5,1,5,1,3,3,3, ,3,3,3, ,1,1, ,3,3,2,3,1,3,3, ,3,3,1,2,2,1, ,1,1,1,1,5, ,3,1,5,2,3,1,5,1,1,1, ,1, , , ,1,4,1,5,6,4,6,1,4,4,1,1,1,1,1,1,1, , , , ,5, ,3, ,3,3,1,2,1, ,1,1,5,1,1,5,8,6,4,1,5,1,1,5,1, , , , , ,5,5,5,3,5,5,5,3,1,5,3,1,1,5,1,5,1,5, ,5,5,1,1,5,1,5,5,3,4,2,1,1,5,1,2, ,5, , ,1,1,  1,5,1,3,3, , 6,5,1,5,5,50,  ,  ,50,0,5,0, ,55,18,1,1, 66,1,2,2,3,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,648,1371,1611,1.1565,4,Ohio          ,OH,39,24,16,OH16,3916,2416,2, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,3916,3916,4,1,1,15,1,1,5,5,5,5,1,1,1015,1207, ,    ,    , ,    ,    , 39.5,1,1207,36,22,50,1,1221,  , ,    ,1,5,1,4,2,1124,1015,1,5,1,0,0, 1,2,1, 9, 6, 5, 7,11,10, 8, 1, 2, 4, 3,12,21, 5,24,23,13,19,22, 7,11, 9,18,26,14, 3,25,10,15, 4,20, 2, 8, 6,16, 1,17, 6, 1, 7, 4, 8, 3,11,12,10,13, 2, 9, 5,2,2,2,1, , , , ,2,1,3,4,1,2,2, ,2,2,21,21,0,1,1,0,0,0,1,2,2, 2,20,0,1,1,0,5, ,5,1,5,1,1,1,1,5,2, 75, 30, 60, 50, 60, 50, 75, 75, 50, 25, 50, 40, 75, 20,100, 20, 75, 75, 75, 20, 25, 40, 50, 20, 75, 50, 75, 50, 40, 50, 50, 50, 50, 50, 25, 50, 75, 75, ,4,1, ,1,  ,1,1,3,1, 1,1,5,1,5, ,1,2,3, ,1,4,1,5,5,5,5,5,5,5,5,5,3,3,2, ,1,1,1,1, ,3,3, ,3,3,2,1,1,2,1, ,1,1,1,2,1,1,1, ,1,1,1,5, ,3,5, ,3,3,5,1,2,1,2, ,2, , , ,2,3,2,5,5,3,4,5,5,4,1,1,1,5, , ,0, , , , ,1,1,1,3,3,3,3,2,0, , ,0,5,1,3,4,5,4,3,3, , , , , ,5,8,8,8,5,1,5,3,1,5,1,1,2,1,5,3,3,2,5,5,5,1,5, ,1,5,5,1,1,5,5,5,5,5,2,2,5, ,5, , ,5, , ,1,1,  1,5,1,3,3, , 6,1,5,5,1,50,  ,  ,50,0,5,0, , 6, 2,1,1, 34,1,1,1,1,4,1,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,649, 324, 647,0.8832,4,Tennessee     ,TN,47,54, 2,TN02,4702,5402,3, 0,999,99999, ,9999.99,99999,99999,9999,1,999,99999,4702,4701,4,1,1, 4,1,1,5,5,5,5,1,1,1048,1107, ,    ,    , ,    ,    , 33.3,2,1107, 5,11,20,1,1112,  , ,    ,1,5,5, , ,    ,1048,1,4,9,1,0, 1,1,2, 2,11, 9, 5, 4, 6, 3, 1,10, 8, 7, 8,20, 1, 7,22,10, 2,15,12,13,11,14,16,23, 4,17, 3,19,24, 6,25, 5,18, 9,26,21, 2, 1, 9, 3,12,10, 5, 8, 7, 4, 6,13,11,2,1,1,1, , , , ,4,1,2,3,2,1,1, ,2,1,21,82,0,0,0,1,0,1,4,1,4, 0,30,0,1,1,2,5, ,5,1,5,5,1,5,5,1,5, 50, 75, 50, 70, 75, 49, 75, 70, 50, 50, 50, 80, 60, 65, 70, 60, 70, 75,888, 50, 75, 50, 75, 60, 60, 70, 75, 75, 40, 70, 70, 75, 70, 70, 70, 70, 75, 80,1, ,1, ,1,  ,1,1,1,1, 9,1,1,4, , ,4,2,2,5, ,1,5, ,5,1,5,5,5,5,5,5,1,1,3, ,3,3,1,1,1, ,1,1, ,1,3,1,1,3,1, ,1,1,1,2,1,5,1, ,5,5,5,3,5,4,3,5,4,5,1,1,2,1,3, ,3, , , ,3,1,1,7,5,7,5,1,3,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,5,1,2,1, ,5,2,0,0,5,0,5,5,5,3, , , , , ,3,3,3,3,3,1,5,5,5,5,1,5,2,1,1,3,3,3,1,1,5,1,5, ,5,5,5,5,5,1,5,1,3,4,2,2,1,3,1,4, ,5, , ,1,2,  5, , ,1, ,5, 3,1,1,5,5,50,  ,  ,50,0,5,0, ,40,32,1,5, 60,2,3,3,1,3,1,5,11,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,650, 510,1625,1.5541,4,Minnesota     ,MN,27,33, 8,MN08,2708,3308,2,30,999,99999, ,9999.99,99999,99999,9999,1,999,99999,2708,2701,2,1,1, 4,1,1,5,5,5,1,2,2,1036,1116,1,1019,1117, ,    ,    , 38.5,2,1117,15, 6,20,1,1123,  , ,    ,1,5,5, , ,    ,1019,1,4,1,0,0,11,2,1, 3,11, 7, 9, 4,10, 5, 1, 6, 2, 8, 6,12,22,25,11,19,14, 8, 2,26,13,23,17, 1,16, 3,21,15,10,20, 9, 5, 7,24, 4,18,10,13,11, 8, 7, 2, 9, 4, 1, 5, 6,12, 3,1,1,2,2, , , , ,4,2,1,3,1,1,1,2, ,2,12,85,9,1,1,1,0,1,5,2,3, 0,10,0,1,1,1,1,1,1,5,2,1,5,2,1,5,2, 60, 80, 60, 70, 80, 60, 70, 70, 40, 50, 70, 80, 90, 70, 70, 80,888,888, 50, 80, 60, 70, 70, 40,888, 40, 70, 60, 70, 40,888, 60, 75,888, 70, 50, 70, 90,5, ,5,5, ,  ,4, , , ,  , , ,4, , ,1,3,2,5, ,1,5, ,5,5,5,5,5,5,5,5,3,3,2,1, ,1,3,1,3, ,3, ,3,3,3,1,3,3, ,3,3,1,1,2,1,1,1, ,1,1,1,1,5,2,5, ,3,5,5,5,2,2,2, ,2, , , ,3,3,3,0,4,3,4,3,4,4,1,1,1,5, , ,0,1,1,2,3,1,1,1,3,3,5,3,1,0, , ,0,0,0,5,4,3,4,3,3,1,5,1,5,5, , , , , ,1,5,5,5,5,5,5,2,3,5,3,1,1,1,5,5,1,5, ,5,5,5,5,5,1,5,5,4,4,2,2,5, ,5, , ,5, , ,1,1,  1,5,5,3,1, , 5,1,5,5,5,50,  ,  ,50,0,5,0, , 0, 0,1,5, 29,2,2,2,1,2,1,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,651,1007, 890,0.3714,3,California    ,CA, 6,71, 4,CA04, 604,7104,4, 7,999,99999, ,9999.99,99999,99999,9999,5,999,99999, 604, 604,6,1,1, 6,1,1,5,5,5,5,1,1,1009,1110, ,    ,    , ,    ,    , 37.8,4,1110, 8,13,20,1,1118,  , ,    ,1,5,5, , ,    ,1009,2,4,2,0,0, 0,1,1, 3, 4, 1, 9, 5,10, 2, 8, 6,11, 7,13,24,23,11, 9,26,10,16,22, 2,17,15,21,19,12,25, 3, 7, 4, 1, 6, 8,18,14,20, 5, 7,13, 1,12,11, 4, 9, 2, 5,10, 6, 8, 3,1,1,2,1, , , , ,1,4,3,2,2,1,2,1, ,2,21,19,0,0,0,0,0,0,1,1,1, 3,20,0,1,1,4,1,1,5,1,5,5,1,5,5,1,5,  4, 95,  3, 70, 90, 50, 95, 45,  2, 65, 25, 85, 50, 50, 50, 35, 75, 75, 30, 85, 50, 20, 75, 75, 85, 15, 85, 65, 75, 50, 85, 70, 70, 75, 60, 35, 85, 95, ,4,1, ,1,  ,1,1,1,1, 2,5, ,1,5, ,2,3,2,1, ,0,5, ,5,1,1,5,5,1,1,5,3,3,3,1, ,1,3,1,3, ,3, ,3,3,2,1,2,3,3, ,3,2,1,2,1,5,1, ,5,5,5,5, ,3,3,1,5,3,1,1,2,2,4, ,4, , , ,4,2,4,2,7,3,6,1,3,4,1,1,1,5, , ,0,1,3,2,3,1,5,2,3,3,5,1,2,1, ,5,2,0,0,3,5,2,6,3,3,1,8,1,5,3, , , , , ,1,1,3,5,5,1,1,3,1,1,3,3,2,1,3,3,1, ,1,1,5,5,1,5,1,5,1,3,3,3,2,5, ,5, , ,5, , ,1,1,  1,5,5,1, ,5, 3,5,1,1,5,50,40,  ,45,1, ,1,1,37, 3,5,5, 61,3,3,3,1,3,3,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,652,1455, 651,0.6539,4,New Mexico    ,NM,35,66, 1,NM01,3501,6601,4, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,3501,3503,3,1,1,35,1,1,5,5,5,5,1,1,1019,1124, ,    ,    , ,    ,    , 66.6,3,1124,22,13,20,1,1201,  , ,    ,1,5,5, , ,    ,1019,1,4,1,0,0,11,2,1, 8, 4, 1, 6, 2, 7,10, 5, 9, 3,11,21,25, 8,24, 9,23,13,22,11,16,10, 6,14, 2,19,15, 3,18,20, 7,12,17,26, 5, 4, 1,12, 5,10, 6, 3,11, 7, 9, 4, 8, 1, 2,13,1,2,2,1,3,1,2,4, , , , ,1,2,2, ,1,1,21,85,0,0,0,1,0,1,4,1,4, 0,30,0,1,1,1,1,5,5,1,5,5,5,4,5,1,5, 40, 50, 20, 50, 65, 50, 70, 55, 20, 50,  4, 65, 55, 45, 70, 50, 75, 65, 45, 65, 50, 55, 65, 50, 70, 35, 70, 75, 55, 55, 65, 45, 50, 70, 40,  4, 75, 80,1, ,1, ,1,  ,1,1,1,5, 2,1,1,4, , ,4,2,2,5, ,1,1,1,1,5,5,5,5,5,5,5,1,1,3,1, ,1,3,1, ,2,2, ,1,1,1,1,3,1,1, ,1,3,1,3,1,5,1, ,5,5,5,5, ,3,3,5,4,3,5,1,3,1,4,4, ,3,1,4, , , ,2,7,4,7,1,3,3,1,1,1,1,1,5,2, , , , ,1,1,1,3,1,5,3,1,0, , ,0,5,1,3,6,1,5,2,3, , , , , ,1,5,3,5,3,1,5,3,1,5,1,1,3,1,1,3,3,2,3,3,5,5,1, ,1,1,1,5,5,1,5,1,4,5,1,2,1,5,1,3, ,1,1,5,1,1,  1,5,1,3,5, , 7,5,5,5,5,10,50,30,15,0,5,0, , 9, 9,1,1, 58,2,2,2,1,2,1,5,80,  ,  ,  ,  ,5
